ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,vader_model,vader_label,vader_compound_score,vader_score_positive,vader_score_negative,vader_score_neutral
V,"Zacks Industry Outlook Highlights Visa, Mastercard, PayPal, Fiserv and Global Payments","Visa, Mastercard, PayPal, Fiserv and Global Payments have been highlighted in this Industry Outlook article.",Zacks,2026-05-14,,,,"Zacks Industry Outlook Highlights Visa, Mastercard, PayPal, Fiserv and Global Payments",VADER,neutral,0.0,0.0,0.0,1.0
XOM,Sintana Energy advancing Atlantic Margin opportunity,"Sintana Energy Inc (TSX-V:SEI, OTCQB:SEUSF, FRA:3ZX1, AIM:SEI) said its first-quarter loss narrowed after a payment by ExxonMobil provided a cash boost, while the company advanced its Atlantic Margin portfolio following last year’s acquisition of Challenger Energy. The oil and gas explorer...",Proactive,2026-05-15,,,,Sintana Energy advancing Atlantic Margin opportunity,VADER,positive,0.5994,0.551,0.0,0.449
XOM,"Exxon Mobil not liable to investors over Canadian oil sands, gas assets, jury says","May 14 () - A Texas jury on Wednesday found Exxon ‌Mobil not liable on claims ‌it defrauded investors through disclosures tied to ​its Canadian oil sands and Rocky Mountain gas operations. • The 2016 lawsuit alleged Exxon concealed that its ‌Canadian bitumen ⁠operations were losing money, failed to properly incorporate carbon-cost ⁠assumptions into reserve valuations, and delayed recognizing impairment charges tied to ​Rocky Mountain ​dry gas ​assets.",Reuters,2026-05-15,,,,"Exxon Mobil not liable to investors over Canadian oil sands, gas assets, jury says",VADER,positive,0.1779,0.116,0.0,0.884
XOM,Exxon Mobil Texas Move Pits Shareholder Rights Against Governance Goals,"Exxon Mobil (NYSE:XOM) is seeking shareholder approval to move its legal incorporation from New Jersey to Texas. Institutional Shareholder Services and the New York City Comptroller have urged investors to vote against the redomicile proposal, citing concerns about weaker shareholder rights and governance standards. Exxon Mobil maintains that shareholder protections will be maintained or improved under Texas law and is actively engaging with investors ahead of the vote. Exxon Mobil is one...",Simply Wall St.,2026-05-14,,,,Exxon Mobil Texas Move Pits Shareholder Rights Against Governance Goals,VADER,neutral,0.0,0.0,0.0,1.0
XOM,What Does the Strong Q1 Earnings Growth Say About the Economy?,"We discuss the economic read-through and the earnings outlook for the Tech, Energy, and Retail sectors.",Zacks,2026-05-14,,,,What Does the Strong Q1 Earnings Growth Say About the Economy?,VADER,positive,0.7096,0.396,0.0,0.604
XOM,Could the Trump NACHO Trade Send Energy Stocks Through the Roof?,"First, there was the TACO trade (Trump Always Chickens Out) amid rising tariff fears in the months and quarters that followed Liberation Day. These days, there’s growing chatter about the so-called NACHO (Not a Chance Hormuz Opens) trade, which suggests the much-anticipated reopening of the Strait of Hormuz might not happen anytime soon. Indeed, reopening ... Could the Trump NACHO Trade Send Energy Stocks Through the Roof?",24/7 Wall St.,2026-05-14,,,,Could the Trump NACHO Trade Send Energy Stocks Through the Roof?,VADER,positive,0.2732,0.174,0.0,0.826
XOM,BP Trades at a Discount: Is Now the Right Time to Buy the Stock?,BP trades at 3.27x EV/EBITDA vs. peers as WTI tops $100; 14 discoveries and debt cuts could boost cash flow.,Zacks,2026-05-14,,,,BP Trades at a Discount: Is Now the Right Time to Buy the Stock?,VADER,neutral,0.0,0.0,0.0,1.0
XOM,Energy Stocks Have Soared. Why the Boom Can Last.,"It could be tempting for energy companies to ramp up efforts to meet soaring demand, only to find themselves overextended. But the sector has become much more disciplined.",Barrons.com,2026-05-14,,,,Energy Stocks Have Soared. Why the Boom Can Last.,VADER,positive,0.2732,0.208,0.0,0.792
XOM,1 Energy Stock Worth Your Attention and 2 That Underwhelm,"Energy businesses quietly power the physical things we depend on, from cars and homes to e-commerce infrastructure. They are also bound to benefit from a friendlier regulatory environment with ""American energy dominance"" stance from the Trump administration, and this excitement has led to a six-month gain of 31.6% for the sector - higher than the S&P 500’s 7.1% return.",StockStory,2026-05-14,,,,1 Energy Stock Worth Your Attention and 2 That Underwhelm,VADER,positive,0.4588,0.4,0.0,0.6
XOM,Trump Walks Into Beijing with a New Ace Card: Iran’s Main Oil Terminal Has Gone Dark,"Bloomberg’s Stuart Livingstone-Wallace delivered a line worth pausing on this week. Responding to a question about whether a U.S. naval posture was choking off Iranian crude flows, he told viewers: “We’ve had no tankers loading for three days. That’s certainly unprecedented since the conflict began.” The three days in question were May 8, May 9, ... Trump Walks Into Beijing with a New Ace Card: Iran’s Main Oil Terminal Has Gone Dark",24/7 Wall St.,2026-05-13,,,,Trump Walks Into Beijing with a New Ace Card: Irans Main Oil Terminal Has Gone Dark,VADER,neutral,0.0,0.0,0.0,1.0
XOM,ExxonMobil Insists Move to Texas Won't Erode Shareholder Rights,The oil and gas giant fought off calls by the New York City Comptroller's Office and proxy advisory firm Glass Lewis for shareholders to vote down the proposal.,Rigzone.com,2026-05-13,,,,ExxonMobil Insists Move to Texas Won't Erode Shareholder Rights,VADER,neutral,0.0,0.0,0.0,1.0
SPY,"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing .",,FinancialPhraseBank,2024-05-23,neutral,1.0,neutral,"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing .",VADER,negative,-0.128,0.071,0.092,0.837
SPY,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",,FinancialPhraseBank,2025-09-02,positive,2.0,positive,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",VADER,positive,0.1531,0.08,0.064,0.856
SPY,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",,FinancialPhraseBank,2025-01-14,positive,2.0,positive,"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",VADER,positive,0.6124,0.185,0.0,0.815
SPY,Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,,FinancialPhraseBank,2024-05-29,positive,2.0,positive,Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,VADER,positive,0.4404,0.121,0.0,0.879
SPY,"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",,FinancialPhraseBank,2024-04-10,positive,2.0,positive,"Operating profit totalled EUR 21.1 mn , up from EUR 18.6 mn in 2007 , representing 9.7 % of net sales .",VADER,positive,0.4404,0.146,0.0,0.854
SPY,"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",,FinancialPhraseBank,2024-01-30,positive,2.0,positive,"Finnish Talentum reports its operating profit increased to EUR 20.5 mn in 2005 from EUR 9.3 mn in 2004 , and net sales totaled EUR 103.3 mn , up from EUR 96.4 mn .",VADER,positive,0.6124,0.147,0.0,0.853
SPY,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",,FinancialPhraseBank,2024-06-19,positive,2.0,positive,"Clothing retail chain Seppl 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",VADER,positive,0.6124,0.172,0.0,0.828
SPY,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",,FinancialPhraseBank,2025-10-15,positive,2.0,positive,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",VADER,positive,0.4215,0.194,0.073,0.732
SPY,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",,FinancialPhraseBank,2024-10-28,positive,2.0,positive,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 .",VADER,positive,0.4939,0.087,0.0,0.913
SPY,"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",,FinancialPhraseBank,2025-04-08,positive,2.0,positive,"HELSINKI  AFX  - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",VADER,positive,0.296,0.061,0.0,0.939
SPY,"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",,FinancialPhraseBank,2025-10-03,positive,2.0,positive,"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",VADER,positive,0.5267,0.167,0.0,0.833
SPY,"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",,FinancialPhraseBank,2024-05-02,positive,2.0,positive,"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",VADER,positive,0.5574,0.123,0.0,0.877
SPY,"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",,FinancialPhraseBank,2025-06-05,positive,2.0,positive,"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),,FinancialPhraseBank,2024-05-20,positive,2.0,positive,Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m.  EUR1  USD1 .4 ,VADER,positive,0.6124,0.2,0.0,0.8
SPY,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",,FinancialPhraseBank,2024-07-02,positive,2.0,positive,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,,FinancialPhraseBank,2025-03-07,positive,2.0,positive,Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,VADER,positive,0.6124,0.179,0.0,0.821
SPY,"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",,FinancialPhraseBank,2025-04-25,positive,2.0,positive,"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",VADER,positive,0.7269,0.244,0.0,0.756
SPY,"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",,FinancialPhraseBank,2025-11-19,positive,2.0,positive,"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",VADER,positive,0.7269,0.253,0.0,0.747
